
  50, -771, 1
-650, -679, 1
-650, -679, 1
-628, -679, 1
-605, -679, 1
-583, -679, 1
-560, -679, 1
-537, -679, 1
-515, -679, 1
-492, -679, 1
-469, -679, 1
-447, -679, 0
-424, -679, 0
-402, -679, 0
-379, -679, 0
-356, -679, 0
-334, -679, 0
-311, -679, 0
-288, -679, 0
-266, -679, 0
-243, -679, 0
-220, -679, 0
-198, -679, 0
-175, -679, 1
-153, -679, 1
-130, -679, 1
-107, -679, 1
 -85, -679, 1
 -62, -679, 1
 -39, -679, 1
 -17, -679, 1
   6, -679, 1
  28, -679, 1
  50, -679, 1
-650, -665, 1
-650, -665, 1
-628, -665, 1
-606, -665, 1
-584, -665, 1
-562, -665, 1
-540, -665, 1
-518, -665, 1
-495, -665, 1
-473, -665, 1
-451, -665, 0
-429, -665, 0
-407, -665, 0
-385, -665, 0
-362, -665, 0
-340, -665, 0
-318, -665, 0
-296, -665, 0
-274, -665, 0
-252, -665, 0
-229, -665, 0
-207, -665, 0
-185, -665, 0
-163, -665, 1
-141, -665, 1
-119, -665, 1
 -96, -665, 1
 -74, -665, 1
 -52, -665, 1
 -30, -665, 1
  -8, -665, 1
  14, -665, 1
  37, -665, 1
  50, -665, 1
-650, -738, 1
-650, -738, 1
-626, -738, 1
-601, -738, 1
-577, -738, 1
-552, -738, 1
-527, -738, 1
-503, -738, 1
-478, -738, 1
-454, -738, 1
-429, -738, 0
-404, -738, 0
-380, -738, 0
-355, -738, 0
-331, -738, 0
-306, -738, 0
-281, -738, 0
-257, -738, 0
-232, -738, 0
-208, -738, 0
-183, -738, 0
-158, -738, 0
-134, -738, 1
-109, -738, 1
 -85, -738, 1
 -60, -738, 1
 -35, -738, 1
 -11, -738, 1
  14, -738, 1
  38, -738, 1
  50, -738, 1
-650, -691, 1
-650, -691, 1
-627, -691, 1
-604, -691, 1
-581, -691, 1
-558, -691, 1
-535, -691, 1
-512, -691, 1
-489, -691, 1
-466, -691, 1
-443, -691, 0
-420, -691, 0
-397, -691, 0
-374, -691, 0
-351, -691, 0
-328, -691, 0
-305, -691, 0
-282, -691, 0
-259, -691, 0
-236, -691, 1
-213, -691, 1
-190, -691, 1
-167, -691, 1
-144, -691, 1
-121, -691, 1
-98 , -691, 1
-75 , -691, 1
-52 , -691, 1
-29 , -691, 1
  -6, -691, 1
  17, -691, 1
  40, -691, 1
  50, -691, 1
-650, -362, 1
-650, -362, 1
-638, -362, 1
-626, -362, 1
-614, -362, 1
-602, -362, 1
-590, -362, 1
-578, -362, 1
-566, -362, 1
-554, -362, 1
-542, -362, 0
-530, -362, 0
-518, -362, 0
-506, -362, 0
-494, -362, 0
-482, -362, 0
-469, -362, 0
-457, -362, 0
-445, -362, 0
-433, -362, 0
-421, -362, 0
-409, -362, 0
-397, -362, 0
-385, -362, 0
-373, -362, 0
-361, -362, 0
-349, -362, 0
-337, -362, 0
-325, -362, 0
-313, -362, 0
-301, -362, 0
-288, -362, 0
-276, -362, 0
-264, -362, 0
-252, -362, 0
-240, -362, 0
-228, -362, 0
-216, -362, 0
-204, -362, 0
-192, -362, 0
-180, -362, 0
-168, -362, 0
-156, -362, 0
-144, -362, 0
-132, -362, 0
-120, -362, 0
-107, -362, 0
 -95, -362, 0
 -83, -362, 1
 -71, -362, 1
 -59, -362, 1
 -47, -362, 1
 -35, -362, 1
 -23, -362, 1
 -11, -362, 1
   1, -362, 1
  13, -362, 1
  25, -362, 1
  37, -362, 1
  49, -362, 1
  50, -362, 1
-650, -50 , 1
-650, -50, 1
-634, -50, 1
-617, -50, 1
-600, -50, 1
-583, -50, 1
-567, -50, 1
-550, -50, 1
-533, -50, 1
-516, -50, 1
-499, -50, 0
-483, -50, 0
-466, -50, 0
-449, -50, 0
-432, -50, 0
-415, -50, 0
-399, -50, 0
-382, -50, 0
-365, -50, 0
-348, -50, 0
-331, -50, 0
-315, -50, 0
-298, -50, 0
-281, -50, 0
-264, -50, 0
-247, -50, 0
-231, -50, 0
-214, -50, 0
-197, -50, 0
-180, -50, 0
-163, -50, 1
-147, -50, 1
-130, -50, 1
-113, -50, 1
 -96, -50, 1
 -79, -50, 1
 -63, -50, 1
 -46, -50, 1
 -29, -50, 1
 -12, -50, 1
   5, -50, 1
  21, -50, 1
  38, -50, 1
  50, -50, 1
-650, -739, 1
-650, -739, 1
-626, -739, 1
-601, -739, 1
-577, -739, 1
-552, -739, 1
-527, -739, 1
-503, -739, 1
-478, -739, 1
-453, -739, 1
-429, -739, 0
-404, -739, 0
-380, -739, 0
-355, -739, 0
-330, -739, 0
-306, -739, 0
-281, -739, 0
-256, -739, 0
-232, -739, 0
-207, -739, 1
-182, -739, 1
-158, -739, 1
-133, -739, 1
-109, -739, 1
 -84, -739, 1
 -59, -739, 1
 -35, -739, 1
 -10, -739, 1
  15, -739, 1
  39, -739, 1
  50, -739, 1
-650, -358, 1
-650, -358, 1
-639, -358, 1
-627, -358, 1
-615, -358, 1
-603, -358, 1
-591, -358, 1
-579, -358, 1
-567, -358, 1
-555, -358, 1
-543, -358, 0
-531, -358, 0
-519, -358, 0
-507, -358, 0
-495, -358, 0
-483, -358, 0
-472, -358, 0
-460, -358, 0
-448, -358, 0
-436, -358, 0
-424, -358, 0
-412, -358, 0
-400, -358, 0
-388, -358, 0
-376, -358, 0
-364, -358, 0
-352, -358, 0
-340, -358, 0
-328, -358, 0
-316, -358, 0
-304, -358, 0
-293, -358, 0
-281, -358, 0
-269, -358, 0
-257, -358, 0
-245, -358, 0
-233, -358, 0
-221, -358, 0
-209, -358, 0
-197, -358, 0
-185, -358, 0
-173, -358, 0
-161, -358, 0
-149, -358, 1
-137, -358, 1
-125, -358, 1
-114, -358, 1
-102, -358, 1
 -90, -358, 1
 -78, -358, 1
 -66, -358, 1
 -54, -358, 1
 -42, -358, 1
 -30, -358, 1
 -18, -358, 1
  -6, -358, 1
   6, -358, 1
  18, -358, 1
  30, -358, 1
  42, -358, 1
  50, -358, 1
-650, -553, 1
-650, -553, 1
-632, -553, 1
-614, -553, 1
-595, -553, 1
-577, -553, 1
-558, -553, 1
-540, -553, 1
-521, -553, 0
-503, -553, 0
-485, -553, 0
-466, -553, 0
-448, -553, 0
-429, -553, 0
-411, -553, 0
-392, -553, 0
-374, -553, 0
-356, -553, 0
-337, -553, 0
-319, -553, 0
-300, -553, 0
-282, -553, 0
-263, -553, 0
-245, -553, 1
-227, -553, 1
-208, -553, 1
-190, -553, 1
-171, -553, 1
-153, -553, 1
-134, -553, 1
-116, -553, 1
 -98, -553, 1
 -79, -553, 1
 -61, -553, 1
 -42, -553, 1
 -24, -553, 1
  -5, -553, 1
  13, -553, 1
  32, -553, 1
  50, -553, 1
-650, -532, 1
-650, -532, 1
-633, -532, 1
-615, -532, 1
-597, -532, 1
-580, -532, 1
-562, -532, 1
-544, -532, 1
-526, -532, 0
-509, -532, 0
-491, -532, 0
-473, -532, 0
-455, -532, 0
-438, -532, 0
-420, -532, 0
-402, -532, 0
-384, -532, 0
-367, -532, 0
-349, -532, 0
-331, -532, 0
-314, -532, 0
-296, -532, 0
-278, -532, 0
-260, -532, 0
-243, -532, 0
-225, -532, 0
-207, -532, 0
-189, -532, 0
-172, -532, 1
-154, -532, 1
-136, -532, 1
-118, -532, 1
-101, -532, 1
 -83, -532, 1
 -65, -532, 1
 -48, -532, 1
 -30, -532, 1
 -12, -532, 1
   6, -532, 1
  23, -532, 1
  41, -532, 1
  50, -532, 1
-650, -615, 1
-650, -615, 1
-630, -615, 1
-609, -615, 1
-589, -615, 1
-568, -615, 1
-548, -615, 1
-527, -615, 1
-507, -615, 1
-486, -615, 1
-466, -615, 0
-445, -615, 0
-425, -615, 0
-404, -615, 0
-384, -615, 0
-363, -615, 0
-343, -615, 0
-322, -615, 0
-302, -615, 0
-281, -615, 0
-261, -615, 0
-240, -615, 0
-220, -615, 0
-199, -615, 0
-179, -615, 0
-158, -615, 0
-138, -615, 1
-117, -615, 1
-97 , -615, 1
 -76, -615, 1
 -56, -615, 1
 -35, -615, 1
 -15, -615, 1
   6, -615, 1
  26, -615, 1
  47, -615, 1
  50, -615, 1
-650, -438, 1
-650, -438, 1
-636, -438, 1
-621, -438, 1
-607, -438, 1
-592, -438, 1
-577, -438, 1
-563, -438, 1
-548, -438, 1
-534, -438, 1
-519, -438, 0
-504, -438, 0
-490, -438, 0
-475, -438, 0
-461, -438, 0
-446, -438, 0
-431, -438, 0
-417, -438, 0
-402, -438, 0
-388, -438, 0
-373, -438, 0
-358, -438, 0
-344, -438, 0
-329, -438, 0
-315, -438, 0
-300, -438, 0
-285, -438, 0
-271, -438, 0
-256, -438, 0
-242, -438, 0
-227, -438, 0
-212, -438, 0
-198, -438, 0
-183, -438, 0
-169, -438, 0
-154, -438, 0
-139, -438, 0
-125, -438, 1
-110, -438, 1
 -96, -438, 1
 -81, -438, 1
 -66, -438, 1
 -52, -438, 1
 -37, -438, 1
 -23, -438, 1
  -8, -438, 1
   7, -438, 1
  21, -438, 1
  36, -438, 1
  50, -438, 1
-650, -340, 1
-650, -340, 1
-639, -340, 1
-628, -340, 1
-616, -340, 1
-605, -340, 1
-594, -340, 1
-582, -340, 1
-571, -340, 1
-560, -340, 1
-548, -340, 0
-537, -340, 0
-526, -340, 0
-514, -340, 0
-503, -340, 0
-492, -340, 0
-480, -340, 0
-469, -340, 0
-458, -340, 0
-446, -340, 0
-435, -340, 0
-424, -340, 0
-412, -340, 0
-401, -340, 0
-390, -340, 0
-378, -340, 0
-367, -340, 0
-356, -340, 0
-344, -340, 0
-333, -340, 0
-322, -340, 0
-310, -340, 0
-299, -340, 0
-288, -340, 0
-276, -340, 0
-265, -340, 0
-254, -340, 0
-242, -340, 0
-231, -340, 0
-220, -340, 0
-208, -340, 0
-197, -340, 0
-186, -340, 0
-174, -340, 0
-163, -340, 0
-152, -340, 0
-140, -340, 0
-129, -340, 1
-118, -340, 1
-106, -340, 1
 -95, -340, 1
 -84, -340, 1
 -72, -340, 1
 -61, -340, 1
 -50, -340, 1
 -38, -340, 1
 -27, -340, 1
 -16, -340, 1
  -4, -340, 1
   7, -340, 1
  18, -340, 1
  30, -340, 1
  41, -340, 1
  50, -340, 1
-650, -343, 1
-650, -343, 1
-639, -343, 1
-628, -343, 1
-616, -343, 1
-605, -343, 1
-593, -343, 1
-582, -343, 1
-570, -343, 0
-559, -343, 0
-548, -343, 0
-536, -343, 0
-525, -343, 0
-513, -343, 0
-502, -343, 0
-490, -343, 0
-479, -343, 0
-468, -343, 0
-456, -343, 0
-445, -343, 0
-433, -343, 0
-422, -343, 0
-410, -343, 0
-399, -343, 0
-388, -343, 0
-376, -343, 0
-365, -343, 0
-353, -343, 0
-342, -343, 0
-330, -343, 0
-319, -343, 0
-308, -343, 0
-296, -343, 0
-285, -343, 0
-273, -343, 0
-262, -343, 0
-250, -343, 0
-239, -343, 0
-227, -343, 0
-216, -343, 0
-205, -343, 0
-193, -343, 0
-182, -343, 0
-170, -343, 0
-159, -343, 0
-147, -343, 1
-136, -343, 1
-125, -343, 1
-113, -343, 1
-102, -343, 1
 -90, -343, 1
 -79, -343, 1
 -67, -343, 1
 -56, -343, 1
 -45, -343, 1
 -33, -343, 1
 -22, -343, 1
 -10, -343, 1
   1, -343, 1
  13, -343, 1
  24, -343, 1
  35, -343, 1
  47, -343, 1
  50, -343, 1
-650, -493, 1
-650, -493, 1
-634, -493, 1
-618, -493, 1
-601, -493, 1
-585, -493, 1
-568, -493, 1
-552, -493, 0
-535, -493, 0
-519, -493, 0
-503, -493, 0
-486, -493, 0
-470, -493, 0
-453, -493, 0
-437, -493, 0
-420, -493, 0
-404, -493, 0
-388, -493, 0
-371, -493, 0
-355, -493, 0
-338, -493, 0
-322, -493, 0
-305, -493, 0
-289, -493, 0
-273, -493, 0
-256, -493, 0
-240, -493, 0
-223, -493, 0
-207, -493, 1
-190, -493, 1
-174, -493, 1
-158, -493, 1
-141, -493, 1
-125, -493, 1
-108, -493, 1
 -92, -493, 1
 -75, -493, 1
 -59, -493, 1
 -42, -493, 1
 -26, -493, 1
 -10, -493, 1
   7, -493, 1
  23, -493, 1
  40, -493, 1
  50, -493, 1
-650, -558, 1
-650, -558, 1
-632, -558, 1
-613, -558, 1
-595, -558, 1
-576, -558, 1
-557, -558, 1
-539, -558, 1
-520, -558, 0
-502, -558, 0
-483, -558, 0
-464, -558, 0
-446, -558, 0
-427, -558, 0
-409, -558, 0
-390, -558, 0
-371, -558, 0
-353, -558, 0
-334, -558, 0
-316, -558, 0
-297, -558, 0
-278, -558, 1
-260, -558, 1
-241, -558, 1
-223, -558, 1
-204, -558, 1
-185, -558, 1
-167, -558, 1
-148, -558, 1
-130, -558, 1
-111, -558, 1
 -92, -558, 1
 -74, -558, 1
 -55, -558, 1
 -37, -558, 1
 -18, -558, 1
   1, -558, 1
  19, -558, 1
  38, -558, 1
  50, -558, 1
-650, -549, 1
-650, -549, 1
-632, -549, 1
-614, -549, 1
-596, -549, 1
-577, -549, 1
-559, -549, 1
-541, -549, 0
-522, -549, 0
-504, -549, 0
-486, -549, 0
-468, -549, 0
-449, -549, 0
-431, -549, 0
-413, -549, 0
-394, -549, 0
-376, -549, 0
-358, -549, 0
-339, -549, 0
-321, -549, 0
-303, -549, 0
-285, -549, 0
-266, -549, 0
-248, -549, 0
-230, -549, 0
-211, -549, 0
-193, -549, 0
-175, -549, 1
-156, -549, 1
-138, -549, 1
-120, -549, 1
-102, -549, 1
 -83, -549, 1
 -65, -549, 1
 -47, -549, 1
 -28, -549, 1
 -10, -549, 1
   8, -549, 1
  27, -549, 1
  45, -549, 1
  50, -549, 1
-650, -648, 1
-650, -648, 1
-629, -648, 1
-607, -648, 1
-586, -648, 1
-564, -648, 1
-542, -648, 1
-521, -648, 1
-499, -648, 1
-478, -648, 1
-456, -648, 0
-434, -648, 0
-413, -648, 0
-391, -648, 0
-370, -648, 0
-348, -648, 0
-326, -648, 0
-305, -648, 0
-283, -648, 0
-262, -648, 0
-240, -648, 0
-218, -648, 0
-197, -648, 0
-175, -648, 0
-154, -648, 1
-132, -648, 1
-110, -648, 1
 -89, -648, 1
 -67, -648, 1
 -46, -648, 1
  -2, -648, 1
  -2, -648, 1
  19, -648, 1
  41, -648, 1
  50, -648, 1
-650, -730, 1
-650, -730, 1
-626, -730, 1
-602, -730, 1
-577, -730, 1
-553, -730, 1
-529, -730, 1
-504, -730, 1
-480, -730, 1
-456, -730, 1
-431, -730, 0
-407, -730, 0
-383, -730, 0
-358, -730, 0
-334, -730, 0
-310, -730, 0
-285, -730, 0
-261, -730, 0
-237, -730, 0
-212, -730, 0
-188, -730, 0
-164, -730, 0
-139, -730, 1
-115, -730, 1
 -91, -730, 1
 -66, -730, 1
 -42, -730, 1
 -18, -730, 1
   7, -730, 1
  31, -730, 1
  50, -730, 1
-650, -361,
-650, -3,61,
-638, -3,61,
-626, -3,61,
-614, -3,61,
-602, -3,61,
-590, -36, 1,
-578, -36, 1,
-566, -36, 1,
-553, -36, 1,
-541, -36, 0,
-529, -36, 0,
-517, -36, 0,
-505, -36, 0,
-493, -36, 0,
-481, -36, 0,
-469, -36, 0,
-456, -36, 0,
-444, -36, 0,
-432, -36, 0,
-420, -36, 0,
-408, -36, 0,
-396, -36, 0,
-384, -36, 0,
-371, -36, 0,
-359, -36, 0,
-347, -36, 0,
-335, -36, 0,
-323, -36, 0,
-311, -36, 0,
-299, -36, 0,
-287, -36, 0,
-274, -36, 0,
-262, -360,
-250, -360,
-238, -360,
-226, -360,
-214, -360,
-202, -360,
-189, -360,
-177, -360,
-165, -360,
-153, -360,
-141, -360,
-129, -361,
-117, -361,
-105, -361,
 -92, -361,
 -80, -361,
 -68, -361,
 -56, -361,
 -44, -361,
 -32, -361,
 -20, -361,
  -7, -361,
   5, -361,
  17, -361,
  29, -361,
  41, -361,
  50, -361,
-650, -4,06, 1
-650, -406, 1
-637, -406, 1
-623, -406, 1
-610, -406, 1
-596, -406, 1
-583, -406, 1
-569, -406, 1
-556, -406, 1
-542, -406, 0
-529, -406, 0
-515, -406, 0
-502, -406, 0
-488, -406, 0
-475, -406, 0
-461, -406, 0
-448, -406, 0
-434, -406, 0
-420, -406, 0
-407, -406, 0
-393, -406, 0
-380, -406, 0
-366, -406, 0
-353, -406, 0
-339, -406, 0
-326, -406, 0
-312, -406, 0
-299, -406, 0
-285, -406, 0
-272, -406, 0
-258, -406, 0
-244, -406, 0
-231, -406, 0
-217, -406, 0
-204, -406, 0
-190, -406, 0
-177, -406, 0
-163, -406, 0
-150, -406, 0
-136, -406, 0
-123, -406, 1
-109, -406, 1
 -96, -406, 1
 -82, -406, 1
 -69, -406, 1
 -55, -406, 1
 -41, -406, 1
 -28, -406, 1
 -14, -406, 1
  -1, -406, 1
  13, -406, 1
  26, -406, 1
  40, -406, 1
  50, -406, 1
-650, -523, 1
-650, -523, 1
-633, -523, 1
-616, -523, 1
-598, -523, 1
-581, -523, 1
-563, -523, 1
-546, -523, 1
-528, -523, 1
-511, -523, 1
-494, -523, 0
-476, -523, 0
-459, -523, 0
-441, -523, 0
-424, -523, 0
-406, -523, 0
-389, -523, 0
-372, -523, 0
-354, -523, 0
-337, -523, 0
-319, -523, 0
-302, -523, 0
-284, -523, 0
-267, -523, 0
-250, -523, 0
-232, -523, 0
-215, -523, 0
-197, -523, 0
-180, -523, 0
-162, -523, 0
-145, -523, 1
-128, -523, 1
-110, -523, 1
 -93, -523, 1
 -75, -523, 1
 -58, -523, 1
 -40, -523, 1
 -23, -523, 1
  -5, -523, 1
  12, -523, 1
  29, -523, 1
  47, -523, 1
  50, -523, 1
-650, -471, 1
-650, -471, 1
-635, -471, 1
-619, -471, 1
-603, -471, 1
-588, -471, 1
-572, -471, 1
-556, -471, 1
-541, -471, 1
-525, -471, 1
-509, -471, 0
-493, -471, 0
-478, -471, 0
-462, -471, 0
-446, -471, 0
-431, -471, 0
-415, -471, 0
-399, -471, 0
-384, -471, 0
-368, -471, 0
-352, -471, 0
-336, -471, 0
-321, -471, 0
-305, -471, 0
-289, -471, 0
-274, -471, 0
-258, -471, 0
-242, -471, 0
-227, -471, 0
-211, -471, 0
-195, -471, 0
-179, -471, 0
-164, -471, 1
-148, -471, 1
-132, -471, 1
-117, -471, 1
-101, -471, 1
 -85, -471, 1
 -70, -471, 1
 -54, -471, 1
 -38, -471, 1
 -22, -471, 1
  -7, -471, 1
   9, -471, 1
  25, -471, 1
  40, -471, 1
  50, -471, 1
-650, -559, 1
-650, -559, 1
-632, -559, 1
-613, -559, 1
-595, -559, 1
-576, -559, 1
-557, -559, 1
-539, -559, 1
-520, -559, 1
-501, -559, 0
-483, -559, 0
-464, -559, 0
-446, -559, 0
-427, -559, 0
-408, -559, 0
-390, -559, 0
-371, -559, 0
-352, -559, 0
-334, -559, 0
-315, -559, 0
-296, -559, 0
-278, -559, 0
-259, -559, 0
-241, -559, 0
-222, -559, 0
-203, -559, 0
-185, -559, 0
-166, -559, 1
-147, -559, 1
-129, -559, 1
-110, -559, 1
 -92, -559, 1
 -73, -559, 1
 -54, -559, 1
 -36, -559, 1
 -17, -559, 1
   2, -559, 1
  20, -559, 1
  39, -559, 1
  50, -559, 1
-650, -528, 1
-650, -528, 1
-633, -528, 1
-615, -528, 1
-598, -528, 1
-580, -528, 1
-562, -528, 1
-545, -528, 1
-527, -528, 1
-510, -528, 1
-492, -528, 0
-474, -528, 0
-457, -528, 0
-439, -528, 0
-422, -528, 0
-404, -528, 0
-386, -528, 0
-369, -528, 0
-351, -528, 0
-334, -528, 0
-316, -528, 0
-298, -528, 0
-281, -528, 0
-263, -528, 0
-246, -528, 0
-228, -528, 0
-210, -528, 0
-193, -528, 0
-175, -528, 1
-158, -528, 1
-140, -528, 1
-122, -528, 1
-105, -528, 1
 -87, -528, 1
 -70, -528, 1
 -52, -528, 1
 -34, -528, 1
 -17, -528, 1
   1, -528, 1
  18, -528, 1
  36, -528, 1
  50, -528, 1
-650, -359, 1
-650, -359, 1
-639, -359, 1
-627, -359, 1
-615, -359, 1
-603, -359, 1
-591, -359, 1
-579, -359, 1
-567, -359, 1
-555, -359, 1
-543, -359, 0
-531, -359, 0
-519, -359, 0
-507, -359, 0
-495, -359, 0
-483, -359, 0
-471, -359, 0
-459, -359, 0
-447, -359, 0
-435, -359, 0
-423, -359, 0
-411, -359, 0
-399, -359, 0
-387, -359, 0
-375, -359, 0
-363, -359, 0
-351, -359, 0
-339, -359, 0
-327, -359, 0
-315, -359, 0
-303, -359, 0
-291, -359, 0
-280, -359, 0
-268, -359, 0
-256, -359, 0
-244, -359, 0
-232, -359, 0
-220, -359, 0
-208, -359, 0
-196, -359, 0
-184, -359, 0
-172, -359, 0
-160, -359, 0
-148, -359, 0
-136, -359, 0
-124, -359, 0
-112, -359, 0
-100, -359, 1
 -88, -359, 1
 -76, -359, 1
 -64, -359, 1
 -52, -359, 1
 -40, -359, 1
 -28, -359, 1
 -16, -359, 1
  -4, -359, 1
   8, -359, 1
  20, -359, 1
  32, -359, 1
  44, -359, 1
  50, -359, 1
-650, -599, 1
-650, -599, 1
-631, -599, 1
-611, -599, 1
-591, -599, 1
-571, -599, 1
-551, -599, 1
-531, -599, 1
-511, -599, 1
-491, -599, 1
-471, -599, 0
-451, -599, 0
-431, -599, 0
-411, -599, 0
-391, -599, 0
-371, -599, 0
-351, -599, 0
-331, -599, 0
-311, -599, 0
-291, -599, 0
-271, -599, 0
-251, -599, 0
-231, -599, 1
-211, -599, 1
-191, -599, 1
-171, -599, 1
-151, -599, 1
-131, -599, 1
-111, -599, 1
 -91, -599, 1
 -71, -599, 1
 -52, -599, 1
 -32, -599, 1
 -12, -599, 1
   8, -599, 1
  28, -599, 1
  48, -599, 1
  50, -599, 1
-650, -383, 1
-650, -383, 1
-638, -383, 1
-625, -383, 1
-612, -383, 1
-599, -383, 1
-587, -383, 1
-574, -383, 1
-561, -383, 1
-548, -383, 0
-536, -383, 0
-523, -383, 0
-510, -383, 0
-497, -383, 0
-485, -383, 0
-472, -383, 0
-459, -383, 0
-446, -383, 0
-433, -383, 0
-421, -383, 0
-408, -383, 0
-395, -383, 0
-382, -383, 0
-370, -383, 0
-357, -383, 0
-344, -383, 0
-331, -383, 0
-319, -383, 0
-306, -383, 0
-293, -383, 0
-280, -383, 0
-268, -383, 0
-255, -383, 0
-242, -383, 0
-229, -383, 0
-216, -383, 0
-204, -383, 0
-191, -383, 0
-178, -383, 0
-165, -383, 0
-153, -383, 0
-140, -383, 0
-127, -383, 0
-114, -383, 0
-102, -383, 0
 -89, -383, 0
 -76, -383, 0
 -63, -383, 0
 -50, -383, 0
 -38, -383, 0
